project	grant	lab	composite	dataType	view	cell	localization	rnaExtract	readType	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	geoSampleAccession	labExpId	bioRep	seqPlatform	spikeInPool	tableName	type	md5sum	size	labVersion	submittedDataVersion	labProtocolId	donorId	dateResubmitted	objStatus	sex	wgEncodeCshlLongRnaSeqSknshraCellPapFastqRd2Rep1	dccInternalNotes	filename
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptGencV7	A549	cell	longPolyA	2x76D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000143	2011-07-13	2012-04-13	4549	GSM758564	LID8963,LID8964	021WC,022WC	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqA549CellPapTranscriptGencV7	gtf	23bf162e73146232ce26cf7ce21509c1	5.1M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CellPapTranscriptGencV7.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	A549	cytosol	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-16	2012-05-14	5766	NA	LID45897	087C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapAlnRep3	bam	3b490f645453a8aa306c10a542c465a3	15G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapAlnRep3.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	A549	cytosol	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-16	2012-05-14	5766	NA	LID45897	087C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapAlnRep3	bai	76d050d7f6689c1cd230b224374d12da	7.8M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapAlnRep3.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	A549	cytosol	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-17	2012-05-14	5784	NA	LID45898	088C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapAlnRep4	bam	399fec19341e4bf250e8dde71e579d31	17G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapAlnRep4.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	A549	cytosol	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-17	2012-05-14	5784	NA	LID45898	088C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapAlnRep4	bai	a03a6c1080da67212fdd876d8274c116	8.4M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapAlnRep4.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	A549	cytosol	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-03-16	2012-05-14	6040	GSM981246	LID45897,LID45898	087C,088C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapContigs	bedRnaElements	f676bbb59f70c42876119f38b0568261	16M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapContigs.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsDeNovo	A549	cytosol	longPolyA	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002624	2012-05-30	2013-03-02	7016	GSM981246	LID45897,LID45898	087C,088C	Illumina_HiSeq_2000	Nist14	NA	gff	49fb5900044d8ac227cc7e08c01fbd32	21M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapExonsDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsGencV10	A549	cytosol	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-03-27	2012-05-14	6386	GSM981246	LID45897,LID45898	087C,088C	Illumina_HiSeq_2000	Nist14	NA	gtf	12e09a9f94ecd7f1903d99ea82014b55	21M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapExonsGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	A549	cytosol	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-16	2012-05-14	5766	GSM981246	LID45897	087C	Illumina_HiSeq_2000	Nist14	NA	fastq	3543c3b3c77b42e5b25ecabda7b6170f	11G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapFastqRd1Rep3.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	A549	cytosol	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-17	2012-05-14	5784	GSM981246	LID45898	088C	Illumina_HiSeq_2000	Nist14	NA	fastq	eadd44d2aff41d33105cf3e1f0ab0eeb	12G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapFastqRd1Rep4.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	A549	cytosol	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-16	2012-05-14	5766	GSM981246	LID45897	087C	Illumina_HiSeq_2000	Nist14	NA	fastq	ced4510309d7edbcf88b47abcc8f0797	11G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapFastqRd2Rep3.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	A549	cytosol	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-17	2012-05-14	5784	GSM981246	LID45898	088C	Illumina_HiSeq_2000	Nist14	NA	fastq	db5f31b63166f8cb24f7f9c4a907b996	12G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapFastqRd2Rep4.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	A549	cytosol	longPolyA	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002624	2012-07-16	2013-04-16	7427	GSM981246	LID45897,LID45898	087C,088C	Illumina_HiSeq_2000	Nist14	NA	gff	03dfe883a19d279116eb925d5c1a1a6a	1.2M	iIDR	NA	087C+,088C+	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapGeneDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneGencV10	A549	cytosol	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-03-27	2012-05-14	6386	GSM981246	LID45897,LID45898	087C,088C	Illumina_HiSeq_2000	Nist14	NA	gtf	b2b38990770602a2867f7e41571606c1	1.9M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapGeneGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Junctions	A549	cytosol	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-03-16	2012-05-14	6068	GSM981246	LID45897,LID45898	087C,088C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapJunctions	bedRnaElements	f57864f22c749f8899c496f1bcd23f5b	20M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapJunctions.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	A549	cytosol	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-16	2012-05-14	5766	GSM981246	LID45897	087C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapMinusRep3	bigWig	98a7e27b17839cee681726edbc89a888	127M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapMinusRep3.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	A549	cytosol	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-17	2012-05-14	5784	GSM981246	LID45898	088C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapMinusRep4	bigWig	bed46406712f98093f8f5e6d17d4f52e	135M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapMinusRep4.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	A549	cytosol	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-16	2012-05-14	5766	GSM981246	LID45897	087C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapPlusRep3	bigWig	9fadb2172719af5738f57cb8c8fb8f48	131M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapPlusRep3.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	A549	cytosol	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-17	2012-05-14	5784	GSM981246	LID45898	088C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapPlusRep4	bigWig	40a36c88e92cb1ca74c87aab8af11f89	139M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapPlusRep4.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	A549	cytosol	longPolyA	2x101D	3	ENCODE Jul 2012 Freeze	wgEncodeEH002624	2012-04-27	2012-05-14	6876	GSM981246	LID45897	087C	Illumina_HiSeq_2000	Nist14	NA	pdf	7e69f0218733811c05a229a3b7810807	369K	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapProtocolRep3.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	A549	cytosol	longPolyA	2x101D	4	ENCODE Jul 2012 Freeze	wgEncodeEH002624	2012-04-27	2012-05-14	6894	GSM981246	LID45898	088C	Illumina_HiSeq_2000	Nist14	NA	pdf	6964f461dd1643d06b70496953ca3572	347K	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapProtocolRep4.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	A549	cytosol	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-16	2012-05-14	5766	GSM981246	LID45897	087C	Illumina_HiSeq_2000	Nist14	NA	spikeins	48c7bff607abc2a667c51e9a92f4133e	357M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapSpikeinsRep3.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	A549	cytosol	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-02-17	2012-05-14	5784	GSM981246	LID45898	088C	Illumina_HiSeq_2000	Nist14	NA	spikeins	43dcfc1bf61ff80ec74a3b27686a9a0a	376M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapSpikeinsRep4.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	A549	cytosol	longPolyA	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002624	2012-07-16	2013-04-16	7427	GSM981246	LID45897,LID45898	087C,088C	Illumina_HiSeq_2000	Nist14	NA	gtf	92293d37f13b6c4f416146045e645941	1.7M	iIDR	NA	087C+,088C+	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapTranscriptDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptGencV10	A549	cytosol	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002624	2012-03-27	2012-05-14	6386	GSM981246	LID45897,LID45898	087C,088C	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549CytosolPapTranscriptGencV10	gtf	7cc5a47ffecb541cc716a014137684f0	5.1M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549CytosolPapTranscriptGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	A549	nucleus	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-18	2012-05-14	5788	NA	LID45899	087N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapAlnRep3	bam	d3c07fe0bcf0452b7ce0828bb6ef10ac	22G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapAlnRep3.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	A549	nucleus	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-18	2012-05-14	5788	NA	LID45899	087N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapAlnRep3	bai	3fd6f51f8131d112476fab08810c7e7d	9.3M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapAlnRep3.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	A549	nucleus	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-16	2012-05-14	5763	NA	LID45900	088N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapAlnRep4	bam	4b531e6b016327cf1961ae83f009b53e	11G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapAlnRep4.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	A549	nucleus	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-16	2012-05-14	5763	NA	LID45900	088N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapAlnRep4	bai	c1b4226d6b1abf4ef22ad367089211c7	7.3M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapAlnRep4.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	A549	nucleus	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-03-16	2012-05-14	6036	GSM981247	LID45899,LID45900	087N,088N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapContigs	bedRnaElements	48d0dca14b4d57d6b7496ed55518b24f	28M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapContigs.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsDeNovo	A549	nucleus	longPolyA	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002625	2012-05-30	2013-03-02	7005	GSM981247	LID45900,LID45899	088N,087N	Illumina_HiSeq_2000	Nist14	NA	gff	c561fce7d7b32225c99747d95810383a	20M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapExonsDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsGencV10	A549	nucleus	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-03-27	2012-05-14	6381	GSM981247	LID45899,LID45900	087N,088N	Illumina_HiSeq_2000	Nist14	NA	gtf	a236696ec866f93b4f9a97398c8d4cc5	21M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapExonsGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	A549	nucleus	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-18	2012-05-14	5788	GSM981247	LID45899	087N	Illumina_HiSeq_2000	Nist14	NA	fastq	eb233fb39bdb51bdf7572290ec344bee	15G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapFastqRd1Rep3.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	A549	nucleus	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-16	2012-05-14	5763	GSM981247	LID45900	088N	Illumina_HiSeq_2000	Nist14	NA	fastq	b80881b49f1dfc049aeddcbdcbe8d434	7.7G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapFastqRd1Rep4.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	A549	nucleus	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-18	2012-05-14	5788	GSM981247	LID45899	087N	Illumina_HiSeq_2000	Nist14	NA	fastq	15ecebbad95d140c29eaaa83f4985a26	15G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapFastqRd2Rep3.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	A549	nucleus	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-16	2012-05-14	5763	GSM981247	LID45900	088N	Illumina_HiSeq_2000	Nist14	NA	fastq	8f45fb4617c5b66171cd19caa2df42af	7.8G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapFastqRd2Rep4.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	A549	nucleus	longPolyA	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002625	2012-07-16	2013-04-16	7420	GSM981247	LID45900,LID45899	088N,087N	Illumina_HiSeq_2000	Nist14	NA	gff	d305b800cb402d786763c445a00d0c62	3.5M	iIDR	NA	088N+,087N+	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapGeneDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneGencV10	A549	nucleus	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-03-27	2012-05-14	6381	GSM981247	LID45899,LID45900	087N,088N	Illumina_HiSeq_2000	Nist14	NA	gtf	77f519fc5632ec4736666c977278410f	1.9M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapGeneGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Junctions	A549	nucleus	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-03-16	2012-05-14	6059	GSM981247	LID45899,LID45900	087N,088N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapJunctions	bedRnaElements	cd641d2f0019ed1972b6eba6bf37ba27	19M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapJunctions.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	A549	nucleus	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-18	2012-05-14	5788	GSM981247	LID45899	087N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapMinusRep3	bigWig	23f311ee241bc3c7cd6b3770672ae946	232M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapMinusRep3.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	A549	nucleus	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-16	2012-05-14	5763	GSM981247	LID45900	088N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapMinusRep4	bigWig	5bb61d77cdff71f7de2e2fabf6fd4b0e	193M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapMinusRep4.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	A549	nucleus	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-18	2012-05-14	5788	GSM981247	LID45899	087N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapPlusRep3	bigWig	7dcd6fd38939dca5b5cdf26bc4734333	240M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapPlusRep3.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	A549	nucleus	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-16	2012-05-14	5763	GSM981247	LID45900	088N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapPlusRep4	bigWig	206d8010e2d43178b4703c67234e5f89	199M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapPlusRep4.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	A549	nucleus	longPolyA	2x101D	3	ENCODE Jul 2012 Freeze	wgEncodeEH002625	2012-04-27	2012-05-14	6900	GSM981247	LID45899	087N	Illumina_HiSeq_2000	Nist14	NA	pdf	1e96894421e634223df6f1ab9b2ce0fa	425K	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapProtocolRep3.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	A549	nucleus	longPolyA	2x101D	4	ENCODE Jul 2012 Freeze	wgEncodeEH002625	2012-04-27	2012-05-14	6872	GSM981247	LID45900	088N	Illumina_HiSeq_2000	Nist14	NA	pdf	b21d1bbbfdcfc1d0a5b535f9a10901a1	409K	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapProtocolRep4.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	A549	nucleus	longPolyA	2x101D	3	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-18	2012-05-14	5788	GSM981247	LID45899	087N	Illumina_HiSeq_2000	Nist14	NA	spikeins	13a3cf78259cccfa84111948a3625e0f	395M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapSpikeinsRep3.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	A549	nucleus	longPolyA	2x101D	4	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-02-16	2012-05-14	5763	GSM981247	LID45900	088N	Illumina_HiSeq_2000	Nist14	NA	spikeins	bb34dd305b8c9ff58f9f71afa20c9318	363M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapSpikeinsRep4.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	A549	nucleus	longPolyA	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002625	2012-07-16	2013-04-16	7420	GSM981247	LID45900,LID45899	088N,087N	Illumina_HiSeq_2000	Nist14	NA	gtf	0d34c03ead29234081628230ee7d2c1b	4.1M	iIDR	NA	088N+,087N+	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapTranscriptDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptGencV10	A549	nucleus	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002625	2012-03-27	2012-05-14	6381	GSM981247	LID45899,LID45900	087N,088N	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqA549NucleusPapTranscriptGencV10	gtf	46dc05c9ebece588b891033b4440906d	5.1M	iIDR	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqA549NucleusPapTranscriptGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	AG04450	cell	longNonPolyA	2x76D	1	ENCODE Jan 2011 Freeze	wgEncodeEH000179	2010-10-25	2011-07-25	2707	GSM765396	LID9001	017WC	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqAg04450CellLongnonpolyaAlnRep1	bam	bf874b47b46a49e9408b66dd0f8784d5	7.6G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqAg04450CellLongnonpolyaAlnRep1.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	AG04450	cell	longNonPolyA	2x76D	1	ENCODE Jan 2011 Freeze	wgEncodeEH000179	2010-10-25	2011-07-25	2707	GSM765396	LID9001	017WC	Illumina_GA2x	Nist14	wgEncodeCshlLongRnaSeqAg04450CellLongnonpolyaAlnRep1	bai	0694486e4a024908c72e8fc2c173b328	6.6M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqAg04450CellLongnonpolyaAlnRep1.bam.bai
