project	grant	lab	composite	dataType	view	cell	treatment	antibody	control	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	type	md5sum	size	geoSampleAccession	labVersion	tableName	origAssembly	dateResubmitted	objStatus	submittedDataVersion	softwareVersion	filename
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	RawData	GM08714	None	Input	UCDavis	1	ENCODE Jul 2012 Freeze	wgEncodeEH002870	2012-04-19	2013-01-19	6818	input	wgEncodeEH002870	fastq	71a6ab158756975741275bf4c00ea49d	1.9G	GSM935607	NA	NA	NA	NA	NA	NA	NA	wgEncodeSydhTfbsGm08714InputUcdRawDataRep1.fastq.tgz
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Signal	GM08714	None	Input	UCDavis	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002870	2012-04-19	2013-01-19	6818	input	wgEncodeEH002870	bigWig	fe6710be2f3d384e99a21d1b1e59dc3a	350M	GSM935607	PeakSeq1.0	wgEncodeSydhTfbsGm08714InputUcdSig	NA	NA	NA	NA	NA	wgEncodeSydhTfbsGm08714InputUcdSig.bigWig
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Alignments	GM08714	None	ZNF274	UCDavis	1	ENCODE Mar 2012 Freeze	wgEncodeEH002866	2012-03-29	2012-12-29	6569	exp	wgEncodeEH002870	bam	6318b39d9c8c1db90de748c64c7f9aae	389M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeSydhTfbsGm08714Znf274UcdAlnRep1.bam
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Alignments	GM08714	None	ZNF274	UCDavis	1	ENCODE Mar 2012 Freeze	wgEncodeEH002866	2012-03-29	2012-12-29	6569	exp	wgEncodeEH002870	bai	308c39f799631d0eecf6256adbe71f9b	5.8M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeSydhTfbsGm08714Znf274UcdAlnRep1.bam.bai
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Alignments	GM08714	None	ZNF274	UCDavis	2	ENCODE Mar 2012 Freeze	wgEncodeEH002866	2012-03-29	2012-12-29	6569	exp	wgEncodeEH002870	bam	e8137f47efaf967b7e71cc91163ee91f	529M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeSydhTfbsGm08714Znf274UcdAlnRep2.bam
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Alignments	GM08714	None	ZNF274	UCDavis	2	ENCODE Mar 2012 Freeze	wgEncodeEH002866	2012-03-29	2012-12-29	6569	exp	wgEncodeEH002870	bai	5856b7ddd48a672f31e29e241d717494	5.9M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeSydhTfbsGm08714Znf274UcdAlnRep2.bam.bai
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Peaks	GM08714	None	ZNF274	UCDavis	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002866	2012-03-29	2012-12-29	6569	exp	wgEncodeEH002870	narrowPeak	218e2d1f62d7e845fd0d3982dce9791f	26K	GSM935329	PeakSeq1.0	wgEncodeSydhTfbsGm08714Znf274UcdPk	NA	NA	NA	NA	NA	wgEncodeSydhTfbsGm08714Znf274UcdPk.narrowPeak.gz
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	RawData	GM08714	None	ZNF274	UCDavis	1	ENCODE Mar 2012 Freeze	wgEncodeEH002866	2012-03-29	2012-12-29	6569	exp	wgEncodeEH002870	fastq	5956183a9bb866ff7f960eb1e91dea7b	778M	GSM935329	NA	NA	NA	NA	NA	NA	NA	wgEncodeSydhTfbsGm08714Znf274UcdRawDataRep1.fastq.tgz
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	RawData	GM08714	None	ZNF274	UCDavis	2	ENCODE Mar 2012 Freeze	wgEncodeEH002866	2012-03-29	2012-12-29	6569	exp	wgEncodeEH002870	fastq	b304b2ced4d70640822897396e3d032b	1.1G	GSM935329	NA	NA	NA	NA	NA	NA	NA	wgEncodeSydhTfbsGm08714Znf274UcdRawDataRep2.fastq.tgz
wgEncode	Snyder	USC	wgEncodeSydhTfbs	ChipSeq	Signal	GM08714	None	ZNF274	UCDavis	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002866	2012-03-29	2012-12-29	6569	exp	wgEncodeEH002870	bigWig	4337a6075fbcabf3de5926571c828cfc	343M	GSM935329	PeakSeq1.0	wgEncodeSydhTfbsGm08714Znf274UcdSig	NA	NA	NA	NA	NA	wgEncodeSydhTfbsGm08714Znf274UcdSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	None	Input	IgG-mus	1	ENCODE Jan 2010 Freeze	wgEncodeEH000728	2010-01-13	2010-10-12	861	input	wgEncodeEH000728	fastq	6cc534389d88c363cf3dca8d514c151a	217M	GSM935639	Illumina 2.0, low confidence sequences excluded	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847IggmusRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	None	Input	IgG-mus	2	ENCODE Jan 2010 Freeze	wgEncodeEH000728	2010-01-13	2010-10-12	861	input	wgEncodeEH000728	fastq	f8367df966d30afbdc43aef320db81c5	220M	GSM935639	Illumina 2.0, low confidence sequences excluded	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847IggmusRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	None	Input	IgG-mus	1	ENCODE June 2010 Freeze	wgEncodeEH000728	2010-01-13	2010-10-12	1366	input	wgEncodeEH000728	bam	6f7fe76581d67ae1e8c79a24992507c4	270M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847InputIggmusAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	None	Input	IgG-mus	1	ENCODE June 2010 Freeze	wgEncodeEH000728	2010-01-13	2010-10-12	1366	input	wgEncodeEH000728	bai	d3bcc348068ef03aeb20e1bbcaacdede	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847InputIggmusAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	None	Input	IgG-mus	2	ENCODE June 2010 Freeze	wgEncodeEH000728	2010-01-13	2010-10-12	1377	input	wgEncodeEH000728	bam	5b8af16b1c86db6e26eed1ff2d580bfa	276M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847InputIggmusAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	None	Input	IgG-mus	2	ENCODE June 2010 Freeze	wgEncodeEH000728	2010-01-13	2010-10-12	1377	input	wgEncodeEH000728	bai	fe09e938664e144676544e3a7b32d839	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847InputIggmusAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	GM10847	None	Input	IgG-mus	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000728	2010-12-02	2011-09-01	3053	input	wgEncodeEH000728	bigWig	44135f68948374c71ed4c0295757e334	294M	GSM935639	NA	wgEncodeSydhTfbsGm10847InputIggmusSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847InputIggmusSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	Input	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH000770	2010-03-05	2010-12-05	1366	input	wgEncodeEH000770	bam	b19df59e70723d19200c4752a1a58763	246M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847InputTnfaIggrabAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	Input	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH000770	2010-03-05	2010-12-05	1366	input	wgEncodeEH000770	bai	eace6f82de55aa02c7de1d08ebca407e	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847InputTnfaIggrabAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	Input	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH000770	2010-03-05	2010-12-05	1377	input	wgEncodeEH000770	bam	3363c3197f5af28d932acb785e8e742f	219M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847InputTnfaIggrabAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	Input	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH000770	2010-03-05	2010-12-05	1377	input	wgEncodeEH000770	bai	af2550e3ee9a8fa3f2e4ac1384ba35d4	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847InputTnfaIggrabAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	TNFa	Input	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH000770	2010-03-05	2010-12-05	1108	input	wgEncodeEH000770	fastq	ca24243889cc88dfb6a9d954aa8290d7	194M	GSM935451	Illumina 2.0, low confidence sequences excluded	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847InputTnfaIggrabRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	TNFa	Input	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH000770	2010-03-05	2010-12-05	1108	input	wgEncodeEH000770	fastq	944e93f53e275a872d89510f02d78a64	173M	GSM935451	Illumina 2.0, low confidence sequences excluded	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847InputTnfaIggrabRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	GM10847	TNFa	Input	IgG-rab	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000770	2010-12-02	2011-09-01	3053	input	wgEncodeEH000770	bigWig	a531f91623ce674f363248ccbc068e8f	282M	GSM935451	NA	wgEncodeSydhTfbsGm10847InputTnfaIggrabSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847InputTnfaIggrabSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	NFKB	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1366	exp	wgEncodeEH000770	bam	20ee2e3fd630f4422b3a271c7a0326bd	443M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with GM10847_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	NFKB	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1366	exp	wgEncodeEH000770	bai	cc501af8f2418443df94c22288527389	5.7M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with GM10847_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	NFKB	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1377	exp	wgEncodeEH000770	bam	3a6b2f11531b7dbff6fdc1e3e38b897b	397M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with GM10847_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	NFKB	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1377	exp	wgEncodeEH000770	bai	6609c912c745bbec309ab35b2c2d4cd7	5.7M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with GM10847_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	NFKB	IgG-rab	3	ENCODE June 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1388	exp	wgEncodeEH000770	bam	d810f6681cb059b4e62763e4b1a849d9	163M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with GM10847_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabAlnRep3.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	NFKB	IgG-rab	3	ENCODE June 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1388	exp	wgEncodeEH000770	bai	c39d6ff2c92bbb542b3083086512a303	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with GM10847_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabAlnRep3.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	NFKB	IgG-rab	4	ENCODE June 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1392	exp	wgEncodeEH000770	bam	8c01a9b04c58c3a2ede21004d74370c4	710M	NA	remapped from hg18, Data paired with GM10847_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabAlnRep4.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	NFKB	IgG-rab	4	ENCODE June 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1392	exp	wgEncodeEH000770	bai	da6c6640c14626bd7b941f4883c5df39	5.7M	NA	remapped from hg18, Data paired with GM10847_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabAlnRep4.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	NFKB	IgG-rab	5	ENCODE June 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1393	exp	wgEncodeEH000770	bam	be15f656108b2db06a03426986faa48e	838M	NA	remapped from hg18, Data paired with GM10847_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabAlnRep5.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	TNFa	NFKB	IgG-rab	5	ENCODE June 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1393	exp	wgEncodeEH000770	bai	6cfab3b98e353bfc2f129d4af9723951	5.8M	NA	remapped from hg18, Data paired with GM10847_IgG_Control	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabAlnRep5.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	GM10847	TNFa	NFKB	IgG-rab	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000734	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000770	narrowPeak	87cfeab4b6b3d746ce5bd994d5b17b40	158K	GSM935527	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	TNFa	NFKB	IgG-rab	1	ENCODE Jan 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1050	exp	wgEncodeEH000770	fastq	05ba627a6715263f3385f87686382221	347M	GSM935527	Illumina 2.0, low confidence sequences excluded.  Data paired with GM10847_IgG_Control	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	TNFa	NFKB	IgG-rab	2	ENCODE Jan 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1050	exp	wgEncodeEH000770	fastq	44c1ccef8d6ce04be3e13dd39df366dd	311M	GSM935527	Illumina 2.0, low confidence sequences excluded.  Data paired with GM10847_IgG_Control	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	TNFa	NFKB	IgG-rab	3	ENCODE Jan 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1050	exp	wgEncodeEH000770	fastq	76112d638f2c2dc3fca65df88d4e470b	127M	GSM935527	Illumina 2.0, low confidence sequences excluded.  Data paired with GM10847_IgG_Control	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabRawDataRep3.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	TNFa	NFKB	IgG-rab	4	ENCODE Jan 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1050	exp	wgEncodeEH000770	fastq	b4d22334fb98a1fefa91d14d3076117c	548M	GSM935527	Data paired with GM10847_IgG_Control	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabRawDataRep4.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	TNFa	NFKB	IgG-rab	5	ENCODE Jan 2010 Freeze	wgEncodeEH000734	2010-01-14	2010-10-14	1050	exp	wgEncodeEH000770	fastq	aba590af3ad1a509f26a141241c42bd6	683M	GSM935527	Data paired with GM10847_IgG_Control	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabRawDataRep5.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	GM10847	TNFa	NFKB	IgG-rab	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000734	2010-12-02	2011-09-01	3053	exp	wgEncodeEH000770	bigWig	7810cbedcca7cd90365e966b3314a449	488M	GSM935527	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847NfkbTnfaIggrabSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	None	Pol2	IgG-mus	1	ENCODE June 2010 Freeze	wgEncodeEH000705	2010-01-12	2010-10-12	1366	exp	wgEncodeEH000728	bam	214de7cd00dde5a46f0b9fed00157c5c	213M	NA	remapped from hg18, Data paired with GM10847_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847Pol2IggmusAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	None	Pol2	IgG-mus	1	ENCODE June 2010 Freeze	wgEncodeEH000705	2010-01-12	2010-10-12	1366	exp	wgEncodeEH000728	bai	5f95d9b068e75890809e37bd00f2c440	5.6M	NA	remapped from hg18, Data paired with GM10847_IgG_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsGm10847Pol2IggmusAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	None	Pol2	IgG-mus	2	ENCODE Mar 2012 Freeze	wgEncodeEH000705	2010-01-12	2010-10-12	4329	exp	wgEncodeEH000728	bam	1a9f62dbc91f70d339eba005393476bc	128M	NA	NA	NA	hg18	2011-06-16	NA	NA	NA	wgEncodeSydhTfbsGm10847Pol2IggmusAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM10847	None	Pol2	IgG-mus	2	ENCODE Mar 2012 Freeze	wgEncodeEH000705	2010-01-12	2010-10-12	4329	exp	wgEncodeEH000728	bai	cf62d474d55797f8492b02da5c6e5220	5.5M	NA	NA	NA	hg18	2011-06-16	NA	NA	NA	wgEncodeSydhTfbsGm10847Pol2IggmusAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	GM10847	None	Pol2	IgG-mus	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000705	2011-06-09	2012-03-09	4313	exp	wgEncodeEH000728	narrowPeak	ddf0d376e5c674eaa88ffb8e3698a03b	182K	GSM935389	NA	wgEncodeSydhTfbsGm10847Pol2IggmusPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847Pol2IggmusPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	None	Pol2	IgG-mus	1	ENCODE Jan 2010 Freeze	wgEncodeEH000705	2010-01-12	2010-10-12	862	exp	wgEncodeEH000728	fastq	ce18d4f035fd315fcec4c2a5feec7618	173M	GSM935389	Data paired with GM10847_IgG_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847Pol2IggmusRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM10847	None	Pol2	IgG-mus	2	ENCODE Jan 2010 Freeze	wgEncodeEH000705	2010-01-12	2010-10-12	862	exp	wgEncodeEH000728	fastq	e0660d3be0f2d68ca3dc417a718aa332	100M	GSM935389	Data paired with GM10847_IgG_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847Pol2IggmusRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	GM10847	None	Pol2	IgG-mus	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000705	2010-12-02	2011-09-01	3053	exp	wgEncodeEH000728	bigWig	d7ff578729be12fdc2a005b2d1fce064	140M	GSM935389	NA	wgEncodeSydhTfbsGm10847Pol2IggmusSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsGm10847Pol2IggmusSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM12878	None	BHLHE40_(NB100-1800)	IgG-mus	1	ENCODE Mar 2012 Freeze	wgEncodeEH002025	2011-06-29	2012-03-29	4453	exp	wgEncodeEH000706	bam	a79378a70a030cc6cba7440bc080a4a1	366M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM12878	None	BHLHE40_(NB100-1800)	IgG-mus	1	ENCODE Mar 2012 Freeze	wgEncodeEH002025	2011-06-29	2012-03-29	4453	exp	wgEncodeEH000706	bai	6cc1ac9773ae5033c173560f12aebda7	5.8M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM12878	None	BHLHE40_(NB100-1800)	IgG-mus	2	ENCODE Mar 2012 Freeze	wgEncodeEH002025	2011-06-29	2012-03-29	4453	exp	wgEncodeEH000706	bam	27d091541df2d037c36e043cbe7101c0	471M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM12878	None	BHLHE40_(NB100-1800)	IgG-mus	2	ENCODE Mar 2012 Freeze	wgEncodeEH002025	2011-06-29	2012-03-29	4453	exp	wgEncodeEH000706	bai	4156d8f6a198fc26f30129b0e6da79ee	5.9M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	GM12878	None	BHLHE40_(NB100-1800)	IgG-mus	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002025	2011-06-29	2012-03-29	4453	exp	wgEncodeEH000706	narrowPeak	43496bc940997f5b2495c4789e88d0d1	1.1M	GSM935430	PeakSeq1.0	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusPk	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM12878	None	BHLHE40_(NB100-1800)	IgG-mus	1	ENCODE Mar 2012 Freeze	wgEncodeEH002025	2011-06-29	2012-03-29	4453	exp	wgEncodeEH000706	fastq	d2a8aa778c03cfb89bb1a85fed8cce2a	780M	GSM935430	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusRawDataRep1.fastq.tgz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	GM12878	None	BHLHE40_(NB100-1800)	IgG-mus	2	ENCODE Mar 2012 Freeze	wgEncodeEH002025	2011-06-29	2012-03-29	4453	exp	wgEncodeEH000706	fastq	9e8531a94b72ab6591bcbbd9a7a37e3f	1.1G	GSM935430	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusRawDataRep2.fastq.tgz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	GM12878	None	BHLHE40_(NB100-1800)	IgG-mus	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002025	2011-06-29	2012-03-29	4453	exp	wgEncodeEH000706	bigWig	b72f28cefbca0136e10d5aa751f2fca4	336M	GSM935430	PeakSeq1.0	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusSig	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsGm12878Bhlhe40cIggmusSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	GM12878	None	BRCA1_(A300-000A)	IgG-mus	1	ENCODE Jan 2011 Freeze	wgEncodeEH001830	2011-01-18	2011-10-18	3311	exp	wgEncodeEH000706	bam	6595b15c5349209aedbd5a59a7380e6b	368M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsGm12878Brca1a300IggmusAlnRep1.bam
